Frame Rate:,25.0000000000
Frame Number,Timecode,content_val,delta_hue,delta_lum,delta_sat
628,00:00:25.120,7.3084139901620375,3.994195963541667,9.046828342013889,8.884217664930556
629,00:00:25.160,8.366324508101853,4.951588541666666,10.122330729166666,10.025054253472222
630,00:00:25.200,8.915946180555556,6.118286675347222,10.12908962673611,10.500462239583333
631,00:00:25.240,7.883326099537037,4.221233723958333,9.886338975694445,9.542405598958334
632,00:00:25.280,7.445964265046296,4.106003689236111,9.073486328125,9.158402777777777
633,00:00:25.320,7.940880714699074,5.506349826388889,8.692596571180555,9.623695746527778
634,00:00:25.360,6.3798585792824065,3.4656803385416666,7.581628689236111,8.092266710069444
635,00:00:25.400,6.035354094328704,3.902730034722222,6.528774956597222,7.674557291666667
636,00:00:25.440,5.981031539351851,3.750056423611111,6.632694227430555,7.560343967013889
637,00:00:25.480,6.229364149305556,3.641130642361111,7.038286675347222,8.008675130208333
638,00:00:25.520,7.080095847800926,4.904340277777778,7.4864724392361115,8.849474826388889
639,00:00:25.560,6.121514395254629,3.519822048611111,6.938729383680555,7.905991753472223
640,00:00:25.600,12.393051938657408,13.819922960069444,8.531319444444444,14.827913411458333
641,00:00:25.640,5.365232204861111,2.861181640625,6.417684461805556,6.8168305121527775
642,00:00:25.680,6.779421296296296,4.890601128472222,7.2241818576388885,8.223480902777778
643,00:00:25.720,6.399718605324074,3.345002170138889,7.854254557291667,7.9998990885416665
644,00:00:25.760,6.659056351273148,3.8873611111111113,7.885029296875,8.204778645833333
645,00:00:25.800,7.674494719328703,5.785262586805556,8.132057291666667,9.106164279513889
646,00:00:25.840,6.547861328124999,3.714963107638889,7.914516059027778,8.014104817708333
647,00:00:25.880,6.284156539351852,3.823161892361111,7.314709201388889,7.714598524305556
648,00:00:25.920,7.122236689814815,5.454422743055556,7.365118272569444,8.547169053819445
649,00:00:25.960,5.839643735532408,3.2933409288194446,6.850164930555556,7.375425347222222
650,00:00:26.000,6.2347978153935175,3.720231119791667,7.2200705295138885,7.764091796875
651,00:00:26.040,7.1599320023148145,4.946759982638889,7.78958984375,8.743446180555555
652,00:00:26.080,6.952077184606481,3.8478797743055555,8.341127387152778,8.667224392361112
653,00:00:26.120,8.720027126736111,4.80873046875,10.641401909722223,10.709949001736112
654,00:00:26.160,11.344602502893517,6.615453559027777,14.017980685763888,13.40037326388889
655,00:00:26.200,13.769707392939816,7.406335720486111,17.836944444444445,16.06584201388889
656,00:00:26.240,16.592791883680555,9.846126302083333,21.02583224826389,18.906417100694444
657,00:00:26.280,18.076729239004628,10.885093315972222,22.757723524305554,20.58737087673611
658,00:00:26.320,19.372820818865744,12.113510199652778,23.943557942708335,22.06139431423611
659,00:00:26.360,20.443510199652778,13.361595052083333,24.814993489583333,23.153942057291665
660,00:00:26.400,21.289339192708336,13.959448784722222,25.766513671875,24.14205512152778
661,00:00:26.440,22.514159794560186,15.77232204861111,26.55012912326389,25.220028211805555
662,00:00:26.480,23.068193359375,16.574962022569444,27.032548828125,25.597069227430556
663,00:00:26.520,24.102526403356478,17.74279839409722,27.726742621527777,26.838038194444444
664,00:00:26.560,24.98053240740741,18.80806423611111,28.104306640625,28.029226345486112
665,00:00:26.600,25.013882740162035,18.629072265625,28.281409505208334,28.131166449652778
666,00:00:26.640,25.392588252314813,19.339674479166668,28.390113932291666,28.44797634548611
667,00:00:26.680,25.481790726273147,19.616859809027776,28.272076822916667,28.556435546875
668,00:00:26.720,25.56929759837963,19.592124565972224,28.452578125,28.663190104166667
669,00:00:26.760,25.801188874421296,19.810718315972224,28.625100911458333,28.96774739583333
670,00:00:26.800,25.830973668981482,19.490821397569444,28.7478515625,29.254248046875
671,00:00:26.840,25.663767361111113,19.109377170138888,28.65939670138889,29.222528211805557
672,00:00:26.880,25.946791811342592,19.87288302951389,28.707471788194443,29.260020616319444
673,00:00:26.920,26.653170934606482,20.80176540798611,28.956944444444446,30.200802951388887
674,00:00:26.960,27.535328414351852,22.267872178819445,29.538006727430556,30.800106336805555
675,00:00:27.000,28.18767541956019,23.518781467013888,29.955935329861113,31.088309461805554
676,00:00:27.040,28.35102828414352,23.497709418402778,30.19740234375,31.357973090277778
677,00:00:27.080,28.072452256944445,23.056082899305554,30.01219509548611,31.149078776041666
678,00:00:27.120,27.39577510127315,22.285970052083332,29.449283854166666,30.452071397569444
679,00:00:27.160,26.035603298611107,20.942063802083332,27.9505859375,29.21416015625
680,00:00:27.200,26.827819010416665,21.60031575520833,29.219351128472223,29.663790147569443
681,00:00:27.240,28.289195601851848,22.970631510416666,31.084180772569443,30.812774522569445
682,00:00:27.280,28.576690899884255,22.79701931423611,31.638402777777777,31.29465060763889
683,00:00:27.320,28.298172743055556,22.076397569444445,31.775862630208334,31.04225802951389
684,00:00:27.360,28.21272533275463,21.993636067708334,31.920401475694444,30.724138454861112
685,00:00:27.400,28.033240379050927,21.937925347222222,31.714995659722224,30.446800130208334
686,00:00:27.440,27.65066225405093,21.438475477430554,31.647221137152776,29.866290147569444
687,00:00:27.480,28.37061161747685,22.060201822916667,32.52874457465278,30.52288845486111
688,00:00:27.520,29.044007161458335,22.640600043402777,33.17263129340278,31.318790147569445
689,00:00:27.560,29.21491066261574,22.245443793402778,33.803677300347225,31.595610894097224
690,00:00:27.600,29.70981662326389,21.998414713541667,34.77657335069444,32.35446180555556
691,00:00:27.640,56.77751808449074,42.42421549479167,48.87735134548611,79.03098741319444
692,00:00:27.680,8.510885416666666,7.146571180555555,7.527747395833333,10.85833767361111
693,00:00:27.720,8.441265552662038,7.151166449652778,7.4256401909722225,10.746990017361112
694,00:00:27.760,8.346800491898149,7.105412326388889,7.370997178819445,10.56399197048611
695,00:00:27.800,8.41428638599537,7.246791449652778,7.375480685763889,10.620587022569444
696,00:00:27.840,8.426802300347221,7.277347005208333,7.351277126736111,10.651782769097222
697,00:00:27.880,8.183108362268518,7.024297960069444,7.221120876736111,10.30390625
698,00:00:27.920,8.449586588541667,7.446124131944444,7.308154296875,10.594481336805556
699,00:00:27.960,8.358865740740741,7.288000217013889,7.303556857638889,10.485040147569444
700,00:00:28.000,8.40532515914352,7.261144748263889,7.373055555555555,10.581775173611112
701,00:00:28.040,8.657778139467593,7.5897406684027775,7.483656684027777,10.899937065972223
702,00:00:28.080,8.564416232638889,7.471182725694445,7.474174262152777,10.747891710069444
703,00:00:28.120,8.688102936921297,7.565284288194444,7.564428168402777,10.934596354166667
704,00:00:28.160,8.889161241319444,7.784500868055556,7.679524739583333,11.203458116319444
705,00:00:28.200,8.899886067708332,7.722185329861111,7.719165581597222,11.258307291666666
706,00:00:28.240,8.941690899884259,7.784673394097222,7.682620442708333,11.357778862847223
707,00:00:28.280,8.862982132523149,7.704723307291666,7.631350911458333,11.252872178819445
708,00:00:28.320,8.959922960069443,7.897787543402778,7.679917534722223,11.302063802083333
709,00:00:28.360,9.111705729166667,8.009288194444444,7.7539268663194445,11.571902126736111
710,00:00:28.400,9.128544198495371,8.034577907986112,7.746371527777778,11.604683159722223
711,00:00:28.440,9.262498191550927,8.231864149305556,7.7753309461805555,11.780299479166667
712,00:00:28.480,9.388056278935187,8.413832465277778,7.814671223958333,11.935665147569445
713,00:00:28.520,9.445667317708333,8.520584852430556,7.786040581597222,12.030376519097222
714,00:00:28.560,9.547224754050925,8.595064019097222,7.880834418402777,12.165775824652778
715,00:00:28.600,9.850406177662038,8.904383680555556,8.010082465277778,12.636752387152777
716,00:00:28.640,10.235588469328704,9.4714453125,8.122440321180555,13.112879774305556
717,00:00:28.680,10.558370949074074,9.664155815972222,8.301572265625,13.709384765625
718,00:00:28.720,11.132235243055556,10.348829210069445,8.511550564236112,14.53632595486111
719,00:00:28.760,11.602450810185184,10.770936414930556,8.735642361111111,15.30077365451389
720,00:00:28.800,12.301446759259258,11.369384765625,9.151642795138889,16.38331271701389
721,00:00:28.840,12.433939525462963,11.560419921875,8.948219401041667,16.79317925347222
722,00:00:28.880,12.497430917245373,11.583983289930556,8.821890190972223,17.086419270833332
723,00:00:28.920,12.670020254629629,11.5204296875,8.908516710069444,17.581114366319444
724,00:00:28.960,12.615706018518518,11.619443359375,8.890799696180556,17.336875
725,00:00:29.000,12.703558666087963,11.745818142361111,8.875693359375,17.489164496527778
726,00:00:29.040,12.846923466435186,11.986873914930555,8.884167751736111,17.669728732638887
727,00:00:29.080,12.959936342592593,12.111609157986111,8.910394965277778,17.857804904513888
728,00:00:29.120,12.910918692129629,12.173314887152777,8.837508680555555,17.721932508680556
729,00:00:29.160,12.967908347800927,12.19155490451389,8.897928602430556,17.814241536458333
730,00:00:29.200,13.06482421875,12.562719184027777,8.89514865451389,17.736604817708333
731,00:00:29.240,13.038023003472224,12.821290147569444,8.786120876736112,17.50665798611111
732,00:00:29.280,13.264756221064815,12.845487196180555,8.957171223958333,17.991610243055554
733,00:00:29.320,13.581577329282409,13.106575520833333,9.056263020833333,18.581893446180555
734,00:00:29.360,13.500786675347221,13.236172960069444,8.967600911458334,18.298586154513888
735,00:00:29.400,13.527277199074076,13.477310112847222,8.903017578125,18.20150390625
736,00:00:29.440,13.431870659722222,13.344232855902778,8.87363064236111,18.077748480902777
737,00:00:29.480,13.477374131944444,13.503226996527777,8.743180338541666,18.18571506076389
738,00:00:29.520,13.46845341435185,13.528760850694445,8.700914713541666,18.175684678819444
739,00:00:29.560,13.502483000578705,13.537159288194445,8.712954644097222,18.257335069444444
740,00:00:29.600,13.460677083333332,13.575263671875,8.680159505208334,18.126608072916667
741,00:00:29.640,13.536470992476852,13.710779079861112,8.630015190972221,18.268618706597223
742,00:00:29.680,13.73086299189815,14.028739149305556,8.653351779513889,18.510498046875
743,00:00:29.720,13.750205439814813,13.947835286458334,8.627220052083333,18.675560980902777
744,00:00:29.760,13.74359447337963,13.773947482638889,8.627290581597222,18.829545355902777
745,00:00:29.800,13.487195818865743,13.640893012152778,8.447964409722223,18.372730034722224
746,00:00:29.840,13.256763599537038,13.591130642361112,8.272449001736112,17.90671115451389
747,00:00:29.880,13.192559678819444,13.370445963541666,8.322440321180556,17.88479275173611
748,00:00:29.920,13.31835105613426,13.569918619791666,8.322955729166667,18.062178819444444
749,00:00:29.960,13.30137767650463,13.674080946180556,8.365502387152778,17.864549696180557
750,00:00:30.000,13.38722511574074,13.682778862847222,8.474127604166666,18.004768880208335
751,00:00:30.040,13.514724030671296,13.79794921875,8.575238715277777,18.170984157986112
752,00:00:30.080,13.514164858217592,13.626962890625,8.703643663194445,18.21188802083333
753,00:00:30.120,13.420545789930555,13.609329427083333,8.658146701388889,17.994161241319443
754,00:00:30.160,13.486418909143518,13.93492947048611,8.634759114583334,17.88956814236111
755,00:00:30.200,13.592751374421296,14.157472873263888,8.668755425347221,17.95202582465278
756,00:00:30.240,13.69882957175926,14.34949435763889,8.719782986111111,18.027211371527777
757,00:00:30.280,13.711294849537035,14.50440212673611,8.731860894097222,17.897621527777776
758,00:00:30.320,13.662966941550927,14.568075086805555,8.669888237847223,17.7509375
759,00:00:30.360,13.737863136574076,14.609078776041667,8.681022135416667,17.92348849826389
760,00:00:30.400,13.564994212962963,14.38205295138889,8.657042100694444,17.655887586805555
761,00:00:30.440,13.44944697627315,14.070832248263889,8.605997178819445,17.671511501736113
762,00:00:30.480,13.388310185185185,14.028184678819445,8.566215277777777,17.57053059895833
763,00:00:30.520,13.45232638888889,14.07514431423611,8.618674045138889,17.663160807291668
764,00:00:30.560,13.250552662037038,13.776164279513889,8.510174696180556,17.465319010416668
765,00:00:30.600,13.134828197337965,13.773675130208334,8.49604275173611,17.134766710069446
766,00:00:30.640,13.020827184606484,13.607530381944445,8.422210286458334,17.03274088541667
767,00:00:30.680,12.768184317129629,13.508442925347222,8.169499782986112,16.626610243055556
768,00:00:30.720,13.60646267361111,14.091478949652778,8.759932725694444,17.96797634548611
769,00:00:30.760,13.308493923611111,13.216419270833333,8.952870008680556,17.756192491319446
770,00:00:30.800,13.06382233796296,13.00205837673611,8.848013237847223,17.341395399305554
771,00:00:30.840,13.20869068287037,13.061102430555556,8.93822482638889,17.626744791666667
772,00:00:30.880,13.045691189236111,13.187815755208334,8.686615668402778,17.26264214409722
773,00:00:30.920,12.97021412037037,13.093726128472222,8.616714409722222,17.200201822916668
774,00:00:30.960,13.060768952546297,13.254409722222222,8.681651475694444,17.246245659722224
775,00:00:31.000,12.980811270254629,13.242532552083333,8.612957899305556,17.086943359375
776,00:00:31.040,12.852836371527777,12.993326822916666,8.619799262152778,16.945383029513888
777,00:00:31.080,12.824424913194443,12.954456380208333,8.61292209201389,16.90589626736111
778,00:00:31.120,12.68473849826389,12.927437065972223,8.509083116319445,16.6176953125
779,00:00:31.160,12.578571325231481,12.700330946180555,8.527470703125,16.50791232638889
780,00:00:31.200,12.581562861689813,12.62110134548611,8.630738932291667,16.492848307291666
781,00:00:31.240,12.480336371527777,12.476400824652778,8.636107855902777,16.328500434027777
782,00:00:31.280,12.321397207754629,12.115354817708333,8.658880208333333,16.18995659722222
783,00:00:31.320,12.224435402199076,12.031293402777777,8.642186414930556,15.99982638888889
784,00:00:31.360,12.043429181134258,11.769524739583334,8.68845703125,15.672305772569445
785,00:00:31.400,12.131878255208333,11.67026150173611,8.923735894097222,15.801637369791667
786,00:00:31.440,12.146860894097221,11.601402994791666,8.970146484375,15.869033203125
787,00:00:31.480,12.154744646990743,11.710057508680556,8.978284505208334,15.775891927083334
788,00:00:31.520,11.981089409722221,11.547761501736112,8.916010199652778,15.479496527777778
789,00:00:31.560,11.645305989583335,11.311890190972223,8.611715494791667,15.01231228298611
790,00:00:31.600,11.463190827546297,11.358356119791667,8.370372178819444,14.660844184027777
791,00:00:31.640,11.407060546875,11.326629774305555,8.337082248263888,14.557469618055556
792,00:00:31.680,11.485398943865741,11.38426974826389,8.435579427083333,14.63634765625
793,00:00:31.720,11.411413483796295,11.289073350694444,8.460069444444445,14.48509765625
794,00:00:31.760,11.31057761863426,11.090322265625,8.452200520833333,14.389210069444445
795,00:00:31.800,11.191325593171294,10.95826931423611,8.426516927083334,14.189190538194444
796,00:00:31.840,11.245071614583333,11.035029296875,8.464620225694444,14.235565321180555
797,00:00:31.880,11.236823640046296,11.041781684027777,8.457329644097221,14.211359592013888
798,00:00:31.920,11.406667390046296,11.274350043402778,8.541682942708333,14.403969184027778
799,00:00:31.960,11.52474247685185,11.41237087673611,8.61703884548611,14.544817708333333
800,00:00:32.000,11.56476273148148,11.481447482638888,8.669510633680556,14.543330078125
801,00:00:32.040,11.663225911458333,11.568901909722221,8.783784722222222,14.636991102430555
802,00:00:32.080,11.572748842592594,11.385981987847222,8.739950086805555,14.592314453125
803,00:00:32.120,11.489892578125001,11.288359375,8.668014322916667,14.513304036458333
804,00:00:32.160,11.38221462673611,11.274225260416667,8.600514322916666,14.271904296875
805,00:00:32.200,11.373211805555556,11.204501953125,8.631544053819445,14.283589409722222
806,00:00:32.240,11.498455222800926,11.242598741319444,8.76865017361111,14.484116753472222
807,00:00:32.280,11.476802662037038,11.256788194444445,8.795346137152778,14.378273654513889
808,00:00:32.320,11.378062427662037,11.145307074652777,8.72291015625,14.265970052083333
809,00:00:32.360,11.505406539351853,11.233330078125,8.807979600694445,14.474909939236111
810,00:00:32.400,11.370457899305556,11.05173068576389,8.776199001736112,14.283444010416666
811,00:00:32.440,11.192924262152777,10.830110677083333,8.709470486111112,14.03919162326389
812,00:00:32.480,11.120597511574074,10.759751519097222,8.693883463541667,13.908157552083333
813,00:00:32.520,11.06493923611111,10.578672960069444,8.715932074652779,13.900212673611112
814,00:00:32.560,10.950868417245369,10.324894748263889,8.689625651041666,13.838084852430555
815,00:00:32.600,11.14748408564815,10.463570963541667,8.981299913194444,13.997581380208333
816,00:00:32.640,10.748325737847223,9.770594618055556,8.839391276041667,13.634991319444444
817,00:00:32.680,10.901546947337962,10.125163845486112,8.83095703125,13.748519965277778
818,00:00:32.720,10.618965205439814,9.712834201388889,8.717986111111111,13.426075303819445
819,00:00:32.760,10.236896339699074,9.250009765625,8.52597439236111,12.934704861111111
820,00:00:32.800,10.56640842013889,9.685797526041666,8.694035373263889,13.319392361111111
821,00:00:32.840,10.373735532407407,9.396774088541667,8.632063802083334,13.092368706597222
822,00:00:32.880,10.358414713541668,9.403728298611112,8.604213324652777,13.067302517361112
823,00:00:32.920,10.13480396412037,9.045916883680556,8.519131944444444,12.83936306423611
824,00:00:32.960,10.301813512731483,9.377903645833333,8.571234809027779,12.956302083333334
825,00:00:33.000,10.244687138310185,9.152470703125,8.643141276041666,12.93844943576389
826,00:00:33.040,10.157703993055556,9.120728081597223,8.576068793402778,12.776315104166667
827,00:00:33.080,10.31452980324074,9.32339084201389,8.661117621527778,12.959080946180556
828,00:00:33.120,10.393445095486111,9.315458984375,8.692923177083333,13.171953125
829,00:00:33.160,10.562635633680555,9.61011501736111,8.753720703125,13.324071180555556
830,00:00:33.200,10.576406611689814,9.662386067708333,8.729501953125,13.33733181423611
831,00:00:33.240,10.70778175636574,9.730072699652778,8.811363932291666,13.581908637152777
832,00:00:33.280,10.860719039351851,9.968182508680556,8.882133246527777,13.731841362847222
833,00:00:33.320,10.983875144675926,10.071654730902777,8.94505859375,13.934912109375
834,00:00:33.360,11.008463179976852,10.123001302083333,8.91579861111111,13.98658962673611
835,00:00:33.400,11.211028645833332,10.478649088541667,8.925256076388889,14.229180772569444
836,00:00:33.440,11.335561704282407,10.458168402777778,9.077815755208333,14.470700954861112
837,00:00:33.480,11.528297526041667,10.71712890625,9.162213541666667,14.705550130208334
838,00:00:33.520,11.506701388888887,10.659028862847222,9.14341579861111,14.717659505208333
839,00:00:33.560,11.67674045138889,10.806513671875,9.178326822916667,15.045380859375
840,00:00:33.600,11.93447554976852,11.153237847222222,9.188217230902778,15.461971571180555
841,00:00:33.640,11.80549045138889,10.988419053819445,9.076369357638889,15.351682942708333
842,00:00:33.680,11.937037760416667,11.095297309027778,9.161722005208333,15.55409396701389
843,00:00:33.720,11.777437427662036,11.004488932291666,9.015368923611112,15.312454427083333
844,00:00:33.760,11.84505714699074,11.040169270833333,9.015196397569444,15.479805772569444
845,00:00:33.800,11.649309534143518,10.864986979166666,8.926180555555556,15.156761067708333
846,00:00:33.840,11.59614185474537,10.817964409722222,8.88107421875,15.089386935763889
847,00:00:33.880,11.419399594907409,10.53289822048611,8.839278428819444,14.886022135416667
848,00:00:33.920,11.149473741319445,10.20282986111111,8.732932942708333,14.512658420138889
849,00:00:33.960,11.097733651620372,9.970843098958333,8.776668836805555,14.545689019097223
850,00:00:34.000,10.825515769675926,9.497258029513889,8.751580946180555,14.227708333333334
851,00:00:34.040,10.683149233217593,9.356725260416667,8.704725477430555,13.987996961805555
852,00:00:34.080,10.674305555555556,9.352384982638888,8.692903645833333,13.977628038194444
853,00:00:34.120,10.799040075231481,9.416518012152778,8.763605685763888,14.216996527777777
854,00:00:34.160,11.12235206886574,9.748177083333333,9.016889105902777,14.60199001736111
855,00:00:34.200,11.192751736111111,9.887481553819445,8.954487847222222,14.736285807291667
856,00:00:34.240,11.272692057291666,10.054841579861112,8.859930555555556,14.903304036458334
857,00:00:34.280,11.38221896701389,10.060438368055555,8.913064236111111,15.173154296875
858,00:00:34.320,11.654415870949075,10.322197265625,8.98037109375,15.660679253472223
859,00:00:34.360,11.737662037037035,10.411591796875,8.996571180555556,15.804823133680555
860,00:00:34.400,11.97320457175926,10.621561414930556,9.089233940972223,16.208818359375
861,00:00:34.440,12.243641493055556,10.874710286458333,9.283133680555556,16.573080512152778
862,00:00:34.480,12.320463324652778,10.97951931423611,9.277907986111112,16.703962673611112
863,00:00:34.520,12.518462094907406,11.228435329861112,9.37501953125,16.95193142361111
864,00:00:34.560,12.619020905671297,11.339286024305556,9.359012586805555,17.158764105902776
865,00:00:34.600,12.745003616898147,11.665501302083333,9.315123697916667,17.254385850694444
866,00:00:34.640,13.084907769097223,11.876102430555555,9.609146050347222,17.76947482638889
867,00:00:34.680,13.242679759837964,12.126360677083333,9.626188151041667,17.97549045138889
868,00:00:34.720,13.270882161458331,12.281614583333333,9.536579861111111,17.994452039930554
869,00:00:34.760,13.59441478587963,12.630048828125,9.711133897569445,18.442061631944444
870,00:00:34.800,13.773416883680556,12.881315104166667,9.732096354166666,18.706839192708333
871,00:00:34.840,13.839750072337964,13.078503689236111,9.657132161458334,18.783614366319444
872,00:00:34.880,14.085918330439815,13.2421875,9.815315755208333,19.20025173611111
873,00:00:34.920,14.229652777777778,13.354178602430556,9.856297743055556,19.47848198784722
874,00:00:34.960,14.263489583333333,13.519576822916667,9.843881293402777,19.427010633680556
875,00:00:35.000,14.28386212384259,13.533838975694444,9.840154079861112,19.47759331597222
876,00:00:35.040,14.22158492476852,13.637779947916666,9.774926215277778,19.25204861111111
877,00:00:35.080,14.331524884259261,13.64727756076389,9.827598741319445,19.519698350694444
878,00:00:35.120,14.375748697916668,13.765975477430555,9.769596354166667,19.59167426215278
879,00:00:35.160,14.360517578125,13.925304904513888,9.660457899305555,19.495789930555556
880,00:00:35.200,14.558095341435186,14.047174479166667,9.801663411458334,19.825448133680556
881,00:00:35.240,14.630910011574073,14.134607204861112,9.807748480902777,19.950374348958334
882,00:00:35.280,14.55039279513889,14.230717230902778,9.739619140625,19.68084201388889
883,00:00:35.320,14.750195674189817,14.350874565972223,9.945616319444444,19.954096137152778
884,00:00:35.360,14.970423177083333,14.624314236111111,10.087322048611112,20.199633246527778
885,00:00:35.400,15.142834201388887,14.849606119791666,10.251986762152777,20.326909722222222
886,00:00:35.440,15.400343243634259,15.156610243055555,10.386839192708333,20.65758029513889
887,00:00:35.480,15.548659577546296,15.585924479166666,10.441048177083333,20.61900607638889
888,00:00:35.520,15.580774739583333,15.607068142361111,10.522116970486111,20.61313910590278
889,00:00:35.560,15.522748842592591,15.637108289930556,10.455119357638889,20.476018880208333
890,00:00:35.600,15.103304036458335,15.206068793402778,10.313576388888889,19.790266927083334
891,00:00:35.640,14.698201316550923,14.552032335069445,10.217598741319444,19.32497287326389
892,00:00:35.680,14.2457421875,14.015336371527777,10.060005425347223,18.661884765625
893,00:00:35.720,13.733198423032405,13.3547265625,9.897943793402778,17.946924913194444
894,00:00:35.760,13.217473958333334,12.761765407986111,9.655096571180556,17.235559895833333
895,00:00:35.800,12.779819516782405,12.219500868055556,9.39223849826389,16.727719184027777
896,00:00:35.840,13.91018482349537,13.478267144097222,9.981999782986112,18.270287543402777
897,00:00:35.880,13.734089265046299,12.712208116319445,10.284366319444445,18.205693359375
898,00:00:35.920,13.538194444444443,12.494153645833334,10.237025824652777,17.88340386284722
899,00:00:35.960,13.44653247974537,12.41010525173611,10.166051432291667,17.763440755208332
900,00:00:36.000,13.627563295717593,12.542108289930555,10.301565755208333,18.03901584201389
901,00:00:36.040,13.551306061921297,12.433250868055556,10.280151909722223,17.940515407986112
902,00:00:36.080,13.519311342592593,12.263577473958334,10.308411458333333,17.985945095486112
903,00:00:36.120,13.645984519675926,12.222032335069445,10.591538628472222,18.12438259548611
904,00:00:36.160,13.624629991319445,12.060699869791666,10.645017361111112,18.168172743055557
905,00:00:36.200,13.439775390625002,11.773917100694444,10.629164496527778,17.91624457465278
906,00:00:36.240,13.288042534722223,11.540416666666667,10.584025607638889,17.73968532986111
907,00:00:36.280,13.100644169560184,11.209686414930555,10.683904079861112,17.408342013888888
908,00:00:36.320,13.237026186342591,11.19111111111111,10.740697699652777,17.77926974826389
909,00:00:36.360,13.541482204861111,11.494884982638888,10.887188585069444,18.242373046875
910,00:00:36.400,13.268132233796296,11.216429036458333,10.750926649305555,17.837041015625
911,00:00:36.440,12.936013816550926,10.636592881944445,10.62083984375,17.550608723958334
912,00:00:36.480,12.585698061342592,10.306095920138889,10.360014105902778,17.09098415798611
913,00:00:36.520,11.886098451967591,9.657638888888888,9.904128689236112,16.096527777777776
914,00:00:36.560,11.301179832175926,9.064631076388888,9.535690104166667,15.303218315972222
915,00:00:36.600,10.891850405092592,8.549434678819445,9.328145616319444,14.797970920138889
916,00:00:36.640,10.694468677662037,8.406317274305556,9.258732638888889,14.418356119791667
917,00:00:36.680,10.449976490162037,7.847022569444444,9.28080078125,14.222106119791667
918,00:00:36.720,10.450951967592593,7.827271050347222,9.27389865451389,14.251686197916667
919,00:00:36.760,10.453443648726852,7.905256076388889,9.270809461805555,14.18426540798611
920,00:00:36.800,9.823914930555555,6.954705946180556,8.990234375,13.52680447048611
921,00:00:36.840,9.471289785879629,6.818154296875,8.586292317708333,13.009422743055556
922,00:00:36.880,9.001120515046297,6.307696397569444,8.317032335069445,12.3786328125
923,00:00:36.920,8.613040726273148,5.906023220486111,8.09,11.843098958333334
924,00:00:36.960,8.611898148148148,5.880363498263889,8.0976171875,11.857713758680555
925,00:00:37.000,8.161088324652779,5.669752604166667,7.614729817708334,11.198782552083333
926,00:00:37.040,7.268326461226852,4.51962890625,7.081640625,10.203709852430556
927,00:00:37.080,7.032201244212963,4.384076605902778,6.827398003472222,9.885129123263889
928,00:00:37.120,7.053771339699074,5.144929470486111,6.388757595486111,9.627626953125
929,00:00:37.160,6.230707826967593,3.5704861111111112,6.2266243489583335,8.895013020833334
930,00:00:37.200,5.913349971064815,3.588058810763889,5.751381293402778,8.400609809027777
931,00:00:37.240,6.181151620370371,4.393315972222222,5.592880859375,8.55725802951389
932,00:00:37.280,5.297522786458334,3.0231510416666665,5.270832248263889,7.598585069444445
933,00:00:37.320,5.065134910300926,2.8999370659722223,5.029535590277778,7.265932074652778
934,00:00:37.360,5.84795826099537,4.1726302083333335,5.238001302083333,8.133243272569445
935,00:00:37.400,5.190943287037037,2.9124490017361113,5.17705078125,7.483330078125
936,00:00:37.440,5.384713179976852,3.205888671875,5.245660807291666,7.702590060763889
937,00:00:37.480,5.704139539930556,4.061207682291666,5.1377593315972225,7.913451605902778
938,00:00:37.520,4.999172453703704,2.83091796875,4.94578125,7.220818142361111
939,00:00:37.560,4.673869719328704,2.7830870225694446,4.503126085069445,6.735396050347222
940,00:00:37.600,5.095349392361111,3.9260460069444445,4.283675130208334,7.076327039930556
941,00:00:37.640,3.930971498842593,2.1575802951388887,3.8871028645833334,5.7482313368055555
942,00:00:37.680,4.098787615740741,2.4957801649305558,3.898521050347222,5.902061631944444
943,00:00:37.720,4.856918041087963,4.145668402777778,3.8283702256944445,6.596715494791667
944,00:00:37.760,3.55555591724537,2.043412543402778,3.4448763020833333,5.17837890625
945,00:00:37.800,3.6792397280092595,2.3679242621527776,3.3777973090277778,5.291997612847222
946,00:00:37.840,4.52592628761574,3.999455295138889,3.4821430121527777,6.096180555555556
947,00:00:37.880,3.846144748263889,2.3496354166666666,3.5955848524305556,5.593213975694445
948,00:00:37.920,3.7590943287037035,2.998102213541667,3.0458018663194446,5.23337890625
949,00:00:37.960,2.7438469328703703,1.9158485243055556,2.3903700086805557,3.925322265625
950,00:00:38.000,2.615045211226852,1.7603211805555556,2.3322710503472224,3.752543402777778
951,00:00:38.040,3.573957971643518,3.480921223958333,2.548767361111111,4.692185329861111
952,00:00:38.080,2.4185409432870366,1.2783506944444445,2.4364811197916665,3.540791015625
953,00:00:38.120,2.868714916087963,1.7798491753472223,2.7262467447916667,4.100048828125
954,00:00:38.160,3.8872826244212964,3.9965386284722224,2.6559016927083334,5.009407552083333
955,00:00:38.200,2.5973618344907408,1.46927734375,2.544609375,3.778198784722222
956,00:00:38.240,3.548517071759259,2.8502994791666665,2.9471278211805556,4.8481239149305555
957,00:00:38.280,3.268903356481482,2.368305121527778,2.881824001736111,4.5565809461805555
958,00:00:38.320,3.325208333333333,2.8184950086805554,2.6328634982638888,4.524266493055555
959,00:00:38.360,2.772072482638889,1.954416232638889,2.483625217013889,3.878175998263889
960,00:00:38.400,4.131349826388889,3.532900390625,3.256067708333333,5.6050813802083335
